,feature-0014,feature-0029,feature-0031,feature-0035,feature-0057,feature-0061,feature-0082,feature-0282,feature-0304,feature-0345,feature-0350,feature-0367,feature-0411,feature-0462,feature-0482,feature-0483,feature-0485,feature-0501,feature-0573,feature-0579,feature-0598,feature-0697,feature-0703,feature-0764,feature-0853,feature-0856,feature-0938,feature-0972,feature-1024,feature-1054,feature-1088,feature-1136,feature-1137
Sample_0336_Non-LCa,10.311828707054,1750.45738445436,322.93778558439203,1331.1921790084,159.191943645763,163.148218388304,2139.98805468982,62.300417654270895,25172.3282770189,12.144830086956198,30.98082,45.870562930770504,215.350500234005,79.29904113099771,76.1735692393598,10.8153396729161,29.824640242979303,42.99427,9.75337116098456,9.57871351597213,12797.1981939553,73.14087853937879,97.2755682163848,8308.73480684338,51566.01,19.7141512717048,7236.07734143862,33.99191,15.2814568409398,126.322154083472,63.5475958878296,3426.57091133942,4221.13135958984
Sample_0337_Non-LCa,11.6481608936464,1166.319710388,643.661923473448,4221.13135958984,303.242752855959,526.5307706908529,5545.81215932176,113.066057970613,21787.9921465462,9.655523458236,34.93952,49.0486088855297,670.918723923204,105.98660692426,101.53100011269699,9.90119348564469,62.300417654270895,64.77814000000001,11.778666521756001,25.8927078815518,14023.704006208798,129.344958781322,233.49665564520802,15579.7185045868,78654.36,22.153372168817896,6759.71221132047,38.622679999999995,38.073202839490705,618.348622385677,135.366272230162,3215.2137194297497,3017.03192133755
Sample_0338_LCa,9.96247477125188,2528.24715689304,6759.71221132047,6332.11299992453,1520.1000912033999,570.7599181686061,2381.82495074225,254.386329233115,17426.343930496398,8.890022592196999,118.0829,269.35208206311796,618.348622385677,470.136339529948,115.498816274161,27.0887437345057,209.703574502162,35.93784,99.3405769468207,45.870562930770504,10899.865321385601,135.366272230162,155.432605771302,30177.155110164702,97451.08,67.4421170742017,4852.0476758985,80.92729,49.920509276015,82.57323158217359,189.249340357013,7236.07734143862,2030.9856345440198
Sample_0339_Non-LCa,16.5266702229635,506.22737675109397,221.16694420524502,487.995813577437,148.386196474162,141.838947696022,30177.155110164702,49.920509276015,21787.9921465462,11.1343320829452,40.41594,19.8792505043902,110.678700681952,61.140044682319704,115.498816274161,10.338618829889901,20.7560205935488,118.0829,9.326148210465051,12.392569556608601,8877.773220715459,25.6145519197142,44.3977801796853,2528.24715689304,64155.52,15.2814568409398,11776.6392333358,15.5431,13.2864592174404,670.918723923204,26.1871045123307,1272.8461432081501,5923.63670499261
Sample_0340_LCa,9.34830199719834,699.243150122401,2675.90952004589,2528.24715689304,99.3405769468207,437.027507684822,1520.1000912033999,101.53100011269699,19451.7634340127,11.869036410643899,49.04861,57.679426916205394,392.837518048399,254.386329233115,28.7478453470677,12.596804684609198,31.3702316581962,73.14088000000001,16.6352748400915,11.778666521756001,15579.7185045868,108.317860395874,209.703574502162,14023.704006208798,51566.01,43.689084284921506,5923.63670499261,63.5476,13.7373058417569,367.711492944881,95.20466004738279,1836.0739251549398,9512.63251640146
Sample_0341_LCa,15.5430998734818,2252.99176070568,453.228853936807,7740.06911580213,303.242752855959,487.995813577437,3017.03192133755,95.20466004738279,8877.773220715459,10.3923083399688,49.04861,59.96678008202699,506.22737675109397,97.2755682163848,148.386196474162,10.8485794566839,54.560376516045196,110.6787,13.476621212546,18.488887153753396,17426.343930496398,82.57323158217359,175.60827454870602,25172.3282770189,97451.08,27.0887437345057,7236.07734143862,25.06277,25.8927078815518,355.83225493626196,89.5531062052935,4537.8041803052,2842.7863457124104
Sample_0342_Non-LCa,10.311828707054,1391.28404036806,943.2734728139619,2139.98805468982,113.066057970613,392.837518048399,6332.11299992453,138.53237727081,10899.865321385601,12.242470315291701,20.94216,31.3702316581962,167.06300726953398,135.366272230162,35.4269757380535,7.5805106203178,38.073202839490705,120.7021,7.34807280006522,16.3149793837698,21787.9921465462,95.20466004738279,62.300417654270895,11776.6392333358,97451.08,21.9432960218363,15579.7185045868,22.37627,12.341534336805301,25.3396385993112,63.5475958878296,3921.6220505032898,1931.9789591857398
Sample_0343_Non-LCa,11.1343320829452,1070.92459065281,1931.9789591857398,2675.90952004589,215.350500234005,194.08420325880002,5545.81215932176,74.63634275904091,17426.343930496398,9.494844149146891,54.56038,47.4228416267665,179.976799311603,151.847708563988,42.994265551862604,13.8738914090159,77.74548898454009,40.41594,45.1057662473435,32.6267773198688,3215.2137194297497,108.317860395874,70.2325010571459,25172.3282770189,51566.01,35.9378393068898,1331.1921790084,33.99191,29.1085673296716,4852.0476758985,80.92728963512499,2139.98805468982,19451.7634340127
Sample_0344_LCa,11.606220621165098,3662.82923824221,3426.57091133942,14023.704006208798,77.74548898454009,312.738478703014,227.320096533558,123.47744883288999,7740.06911580213,9.719155141783132,50.7786,132.276438599231,198.98066007321603,115.498816274161,189.249340357013,24.5196478039582,56.5822168314823,53.569759999999995,16.2140417724928,20.9421590047581,5545.81215932176,129.344958781322,91.4024163082272,51566.010063122005,97451.08,41.0338561548156,2528.24715689304,62.300419999999995,28.4059681055095,28.071462007249604,113.066057970613,10899.865321385601,4221.13135958984
Sample_0345_Non-LCa,12.0526712513815,984.1936777813651,355.83225493626196,593.611671150147,42.3339257305628,194.08420325880002,3662.82923824221,99.3405769468207,17426.343930496398,12.392569556608601,28.07146,41.6694090892834,101.53100011269699,89.5531062052935,54.560376516045196,8.037060969239969,25.8927078815518,51.682809999999996,9.33686754524374,11.869036410643899,6759.71221132047,52.6242704202596,45.870562930770504,4537.8041803052,51566.01,19.5474181705606,7740.06911580213,27.411820000000002,12.7599418246755,34.9395235885405,66.15083665720671,2381.82495074225,4852.0476758985
Sample_0346_Non-LCa,30.5892215124532,984.1936777813651,762.428505477662,1836.0739251549398,135.366272230162,277.392560305038,901.8004690409151,85.9317731824274,14023.704006208798,10.233797130890801,42.33393,43.689084284921506,303.242752855959,101.53100011269699,41.6694090892834,10.338618829889901,32.2019323363262,80.92729,10.090970678447501,10.883411810490802,19451.7634340127,132.276438599231,118.082862653931,11776.6392333358,64155.52,23.510982099256896,6332.11299992453,33.99191,12.242470315291701,95.20466004738279,91.4024163082272,2842.7863457124104,5192.81196468206
Sample_0347_Non-LCa,15.1082142632304,2139.98805468982,240.16460485053398,1750.45738445436,570.7599181686061,643.661923473448,6332.11299992453,74.63634275904091,17426.343930496398,11.401234991315901,49.92051,25.6145519197142,294.42909455968,261.77233759056196,64.7781396994912,8.37761646977593,33.9919149586442,97.27557,8.039581057398049,9.564067011215759,30177.155110164702,333.518499007247,84.2517950073013,8877.773220715459,97451.08,34.9395235885405,5192.81196468206,29.10857,10.184007309197199,526.5307706908529,123.47744883288999,3426.57091133942,7740.06911580213
Sample_0348_LCa,15.727565808794001,2030.9856345440198,506.22737675109397,2381.82495074225,355.83225493626196,380.31069337108596,7236.07734143862,84.2517950073013,19451.7634340127,16.9676906040049,38.0732,48.214860646833,1117.70116449842,108.317860395874,240.16460485053398,8.94691732534999,49.0486088855297,80.92729,14.857045835564803,19.2294124519583,10899.865321385601,77.74548898454009,277.392560305038,7740.06911580213,97451.08,30.1907616163388,10181.4883221663,24.51965,25.0627659085629,34.456609647429296,85.9317731824274,6332.11299992453,1391.28404036806
Sample_0349_Non-LCa,12.870062682966402,762.428505477662,943.2734728139619,2842.7863457124104,1117.70116449842,437.027507684822,3921.6220505032898,380.31069337108596,15579.7185045868,8.831064507250481,43.68908,95.20466004738279,1667.73858489636,148.386196474162,48.214860646833,9.98253727833132,57.679426916205394,66.15084,9.37136114378541,16.5266702229635,7236.07734143862,110.678700681952,593.611671150147,21787.9921465462,51566.01,29.470252994257898,2252.99176070568,44.39778,28.071462007249604,4537.8041803052,144.962771302323,1331.1921790084,12797.1981939553
Sample_0350_Non-LCa,21.7338074902033,3426.57091133942,863.3128913421291,1836.0739251549398,221.16694420524502,984.1936777813651,54.560376516045196,209.703574502162,3017.03192133755,9.77086097985854,62.300419999999995,47.4228416267665,227.320096533558,392.837518048399,13.7373058417569,8.11419579708528,24.7882527943065,506.2274,12.4951865006026,10.3652872589118,25172.3282770189,1166.319710388,89.5531062052935,30177.155110164702,64155.52,50.778602119226896,1391.28404036806,101.531,9.33686754524374,53.56975546946779,470.136339529948,11776.6392333358,12797.1981939553
Sample_0351_LCa,14.014386497380901,1026.7681101921698,367.711492944881,3426.57091133942,87.75367829290221,392.837518048399,1454.2120600298301,95.20466004738279,5545.81215932176,15.367324956266902,50.7786,43.689084284921506,269.35208206311796,97.2755682163848,28.7478453470677,9.686565878234711,39.795824986159204,63.5476,12.0526712513815,14.304750594407802,10899.865321385601,89.5531062052935,99.3405769468207,12797.1981939553,64155.52,30.1907616163388,7236.07734143862,32.20193,17.564548232644,828.206379102171,77.74548898454009,2252.99176070568,17426.343930496398
Sample_0352_Non-LCa,17.8156196948293,1117.70116449842,901.8004690409151,2139.98805468982,240.16460485053398,333.518499007247,2842.7863457124104,79.29904113099771,19451.7634340127,11.6916138044259,41.66941,38.073202839490705,421.616342639836,129.344958781322,99.3405769468207,9.23353478986803,42.3339257305628,63.5476,10.9874267877086,8.72675318742334,8877.773220715459,103.706767523862,155.432605771302,10899.865321385601,78654.36,26.485828166107503,5923.63670499261,43.68908,11.915735402430698,254.386329233115,126.322154083472,1836.0739251549398,3426.57091133942
Sample_0353_Non-LCa,13.5422693116226,2528.24715689304,1589.53973446776,8308.73480684338,1331.1921790084,570.7599181686061,699.243150122401,322.93778558439203,14023.704006208798,9.639242794873589,64.77814000000001,171.344233089828,2842.7863457124104,204.27935851752102,126.322154083472,12.2931385552198,68.8494526972984,67.44211999999999,15.5430998734818,9.34830199719834,10899.865321385601,215.350500234005,1117.70116449842,41952.0332559775,97451.08,40.4159359410456,1931.9789591857398,71.70145,27.411820075831297,101.53100011269699,184.512439305276,5192.81196468206,2030.9856345440198
Sample_0354_Non-LCa,11.096939311145801,1117.70116449842,670.918723923204,5192.81196468206,155.432605771302,294.42909455968,570.7599181686061,97.2755682163848,10899.865321385601,10.090970678447501,38.0732,58.76932789082021,198.98066007321603,93.2325163220042,110.678700681952,9.881445720745381,45.1057662473435,57.67943,12.242470315291701,20.7560205935488,11776.6392333358,103.706767523862,91.4024163082272,17426.343930496398,78654.36,28.071462007249604,4537.8041803052,48.214859999999994,20.573204734325603,380.31069337108596,105.98660692426,2675.90952004589,7740.06911580213
Sample_0355_Non-LCa,13.105116529897002,1272.8461432081501,828.206379102171,5923.63670499261,1218.67335768311,487.995813577437,1667.73858489636,179.976799311603,10181.4883221663,10.260593846415599,52.624269999999996,105.98660692426,1589.53973446776,194.08420325880002,126.322154083472,10.338618829889901,54.560376516045196,73.14088000000001,16.0137218461147,14.3816632502837,9512.63251640146,167.06300726953398,380.31069337108596,21787.9921465462,97451.08,31.784269716630803,3921.6220505032898,41.66941,17.4417031772832,108.317860395874,175.60827454870602,2381.82495074225,2528.24715689304
Sample_0356_LCa,15.455028053324302,1331.1921790084,548.538167069048,1117.70116449842,333.518499007247,204.27935851752102,8877.773220715459,77.74548898454009,41952.0332559775,12.928830457927699,26.48583,53.56975546946779,618.348622385677,99.3405769468207,380.31069337108596,9.46942619931438,30.980815741990003,47.42284,14.9392569521354,11.2468774290986,14023.704006208798,66.15083665720671,198.98066007321603,6332.11299992453,78654.36,21.5329980068964,9512.63251640146,21.135279999999998,14.616884794885301,163.148218388304,76.1735692393598,4852.0476758985,1836.0739251549398
Sample_0357_Non-LCa,9.46942619931438,470.136339529948,2675.90952004589,3215.2137194297497,1331.1921790084,643.661923473448,4537.8041803052,312.738478703014,10899.865321385601,8.16133879024775,49.92051,87.75367829290221,1520.1000912033999,167.06300726953398,33.9919149586442,10.9181515080134,135.366272230162,77.74549,20.573204734325603,55.55096800004001,14023.704006208798,159.191943645763,506.22737675109397,19451.7634340127,64155.52,50.778602119226896,2381.82495074225,63.5476,51.6828106639928,9512.63251640146,233.49665564520802,984.1936777813651,21787.9921465462
Sample_0358_Non-LCa,24.2685660621137,4852.0476758985,294.42909455968,5923.63670499261,1836.0739251549398,1117.70116449842,2139.98805468982,141.838947696022,15579.7185045868,12.098506335380002,46.63559,129.344958781322,1218.67335768311,303.242752855959,45.1057662473435,7.484535797295769,43.689084284921506,113.0661,8.0641574602952,27.0887437345057,21787.9921465462,322.93778558439203,367.711492944881,30177.155110164702,97451.08,68.8494526972984,4221.13135958984,41.66941,27.411820075831297,618.348622385677,155.432605771302,8877.773220715459,2675.90952004589
Sample_0359_Non-LCa,11.778666521756001,1272.8461432081501,221.16694420524502,1166.319710388,159.191943645763,115.498816274161,2675.90952004589,34.9395235885405,19451.7634340127,12.928830457927699,20.047710000000002,45.1057662473435,135.366272230162,49.920509276015,70.2325010571459,7.952772704117451,20.3917261168462,49.04861,10.0029442188956,9.57871351597213,14023.704006208798,34.456609647429296,71.7014519753727,4852.0476758985,78654.36,17.8156196948293,11776.6392333358,15.727570000000002,11.096939311145801,167.06300726953398,40.4159359410456,3017.03192133755,3662.82923824221
Sample_0360_LCa,12.392569556608601,3215.2137194297497,7740.06911580213,863.3128913421291,198.98066007321603,618.348622385677,1166.319710388,171.344233089828,25172.3282770189,10.6538333414114,93.23252,277.392560305038,593.611671150147,204.27935851752102,294.42909455968,13.671945938420901,63.5475958878296,45.87056,34.9395235885405,18.929495518547398,14023.704006208798,113.066057970613,184.512439305276,2842.7863457124104,97451.08,30.980815741990003,10181.4883221663,71.70145,23.7566219233528,10.7163885634786,123.47744883288999,9512.63251640146,1391.28404036806
Sample_0361_Non-LCa,16.3149793837698,1070.92459065281,730.6080078304041,6759.71221132047,247.250629668951,294.42909455968,4852.0476758985,126.322154083472,25172.3282770189,9.60822148260663,39.19984,51.6828106639928,380.31069337108596,80.92728963512499,71.7014519753727,10.533920673207302,54.560376516045196,38.0732,18.2183464228073,26.1871045123307,2139.98805468982,108.317860395874,135.366272230162,21787.9921465462,78654.36,32.6267773198688,5192.81196468206,44.39778,25.8927078815518,670.918723923204,84.2517950073013,2675.90952004589,3921.6220505032898
Sample_0362_Non-LCa,12.928830457927699,984.1936777813651,863.3128913421291,3215.2137194297497,61.140044682319704,322.93778558439203,2139.98805468982,62.300417654270895,6332.11299992453,10.2854909646996,44.39778,30.1907616163388,79.29904113099771,144.962771302323,29.1085673296716,9.82466042376965,43.689084284921506,66.15084,10.233797130890801,13.044671959001699,8877.773220715459,141.838947696022,49.920509276015,17426.343930496398,64155.52,17.4417031772832,3662.82923824221,41.03386,14.014386497380901,3017.03192133755,115.498816274161,1931.9789591857398,19451.7634340127
Sample_0363_Non-LCa,9.90119348564469,1166.319710388,101.53100011269699,8308.73480684338,194.08420325880002,175.60827454870602,5192.81196468206,61.140044682319704,9512.63251640146,10.114749417476501,25.61455,31.784269716630803,151.847708563988,76.1735692393598,132.276438599231,9.030169510022679,22.805361796076998,64.77814000000001,21.1352804647554,35.9378393068898,4221.13135958984,49.0486088855297,67.4421170742017,41952.0332559775,97451.08,41.0338561548156,2842.7863457124104,17.56455,34.9395235885405,2139.98805468982,68.8494526972984,4852.0476758985,17426.343930496398
Sample_0364_Non-LCa,12.098506335380002,1520.1000912033999,2030.9856345440198,7236.07734143862,138.53237727081,730.6080078304041,1070.92459065281,118.082862653931,2381.82495074225,9.86216131170461,87.75368,73.14087853937879,215.350500234005,175.60827454870602,40.4159359410456,12.870062682966402,56.5822168314823,51.682809999999996,14.7760015313076,14.537191001684699,10181.4883221663,437.027507684822,84.2517950073013,25172.3282770189,78654.36,38.6226783222563,2528.24715689304,61.14004,12.9852360359181,1026.7681101921698,132.276438599231,2252.99176070568,15579.7185045868
Sample_0365_Non-LCa,12.4951865006026,943.2734728139619,204.27935851752102,3921.6220505032898,132.276438599231,247.250629668951,2252.99176070568,97.2755682163848,8877.773220715459,10.7480569099158,34.45661,64.7781396994912,277.392560305038,84.2517950073013,29.824640242979303,9.98253727833132,41.6694090892834,51.682809999999996,12.341534336805301,22.376270287449998,6759.71221132047,74.63634275904091,118.082862653931,25172.3282770189,64155.52,30.5892215124532,1589.53973446776,36.45061,24.5196478039582,1520.1000912033999,108.317860395874,1931.9789591857398,15579.7185045868
Sample_0366_Non-LCa,11.6481608936464,1520.1000912033999,570.7599181686061,5192.81196468206,367.711492944881,344.643818007332,3017.03192133755,101.53100011269699,17426.343930496398,11.2096471361932,36.976890000000004,55.55096800004001,380.31069337108596,99.3405769468207,58.76932789082021,10.533920673207302,45.1057662473435,50.7786,15.9184153927063,20.7560205935488,11776.6392333358,105.98660692426,155.432605771302,25172.3282770189,78654.36,26.485828166107503,5545.81215932176,40.41594,21.1352804647554,163.148218388304,95.20466004738279,5923.63670499261,2528.24715689304
Sample_0367_Non-LCa,15.1927798471149,1070.92459065281,333.518499007247,4221.13135958984,198.98066007321603,277.392560305038,1667.73858489636,101.53100011269699,14023.704006208798,11.481834337226,40.41594,61.140044682319704,618.348622385677,82.57323158217359,41.6694090892834,10.069006581959,36.9768918957665,50.7786,12.4951865006026,17.8156196948293,8877.773220715459,77.74548898454009,194.08420325880002,21787.9921465462,64155.52,30.1907616163388,4852.0476758985,38.622679999999995,23.7566219233528,762.428505477662,91.4024163082272,2842.7863457124104,7236.07734143862
Sample_0368_Non-LCa,8.66213752689114,2528.24715689304,2139.98805468982,3921.6220505032898,421.616342639836,437.027507684822,1166.319710388,163.148218388304,8877.773220715459,8.039581057398049,63.5476,93.2325163220042,1391.28404036806,215.350500234005,105.98660692426,10.685224140941301,71.7014519753727,76.17357,13.671945938420901,16.2140417724928,8308.73480684338,254.386329233115,303.242752855959,14023.704006208798,97451.08,38.6226783222563,5923.63670499261,64.77814000000001,33.0825684225088,120.702075582343,159.191943645763,5545.81215932176,2842.7863457124104
Sample_0369_LCa,20.573204734325603,4537.8041803052,1931.9789591857398,1117.70116449842,1391.28404036806,526.5307706908529,1520.1000912033999,204.27935851752102,14023.704006208798,14.156835702742601,87.75368,209.703574502162,1166.319710388,155.432605771302,269.35208206311796,12.870062682966402,66.15083665720671,89.55311,23.7566219233528,16.6352748400915,12797.1981939553,82.57323158217359,344.643818007332,4852.0476758985,97451.08,51.6828106639928,9512.63251640146,47.42284,26.1871045123307,10.9533542549051,118.082862653931,10181.4883221663,1750.45738445436
Sample_0370_LCa,9.21448993918548,437.027507684822,670.918723923204,2675.90952004589,108.317860395874,294.42909455968,2139.98805468982,61.140044682319704,6332.11299992453,12.596804684609198,39.19984,44.3977801796853,175.60827454870602,113.066057970613,27.0887437345057,9.686565878234711,33.0825684225088,70.2325,16.3149793837698,15.1927798471149,4852.0476758985,76.1735692393598,80.92728963512499,14023.704006208798,41952.03,28.7478453470677,5923.63670499261,43.68908,13.2864592174404,1667.73858489636,103.706767523862,1391.28404036806,21787.9921465462
Sample_0371_Non-LCa,15.1082142632304,863.3128913421291,227.320096533558,1117.70116449842,77.74548898454009,215.350500234005,5923.63670499261,61.140044682319704,7236.07734143862,15.821440102302802,30.98082,26.7782366052488,240.16460485053398,99.3405769468207,38.073202839490705,8.56915847876318,25.0627659085629,105.9866,9.86216131170461,12.928830457927699,12797.1981939553,43.689084284921506,82.57323158217359,3921.6220505032898,97451.08,25.6145519197142,17426.343930496398,18.781010000000002,13.105116529897002,66.15083665720671,84.2517950073013,1931.9789591857398,7740.06911580213
Sample_0372_LCa,13.8738914090159,1117.70116449842,110.678700681952,643.661923473448,355.83225493626196,670.918723923204,12797.1981939553,21.9432960218363,14023.704006208798,19.3873351097885,9.151027000000001,10.4746808792755,1166.319710388,135.366272230162,31.3702316581962,7.410627083135589,18.3519611832663,303.2428,8.358422654364821,14.0857609797436,5923.63670499261,32.6267773198688,221.16694420524502,4537.8041803052,64155.52,19.8792505043902,15579.7185045868,7.790856,12.144830086956198,470.136339529948,48.214860646833,2675.90952004589,5545.81215932176
Sample_0373_Non-LCa,11.734601700518802,984.1936777813651,118.082862653931,5923.63670499261,204.27935851752102,110.678700681952,6332.11299992453,53.56975546946779,21787.9921465462,11.401234991315901,24.78825,35.9378393068898,247.250629668951,44.3977801796853,163.148218388304,9.54952594377658,25.3396385993112,39.79582,14.4585366400263,18.488887153753396,3215.2137194297497,49.0486088855297,123.47744883288999,30177.155110164702,64155.52,20.9421590047581,1589.53973446776,18.781010000000002,19.8792505043902,6759.71221132047,41.6694090892834,2139.98805468982,10181.4883221663
Sample_0374_Non-LCa,9.50823356629448,1026.7681101921698,1070.92459065281,4537.8041803052,91.4024163082272,240.16460485053398,570.7599181686061,99.3405769468207,17426.343930496398,9.789021247483179,51.682809999999996,71.7014519753727,163.148218388304,103.706767523862,58.76932789082021,11.2468774290986,31.784269716630803,61.14004,15.6330291916308,12.392569556608601,10899.865321385601,132.276438599231,85.9317731824274,15579.7185045868,64155.52,27.0887437345057,4852.0476758985,48.214859999999994,15.1927798471149,179.976799311603,105.98660692426,2675.90952004589,8877.773220715459
Sample_0375_Non-LCa,10.7480569099158,2381.82495074225,762.428505477662,3921.6220505032898,132.276438599231,570.7599181686061,1836.0739251549398,99.3405769468207,15579.7185045868,11.5648458262678,55.55096999999999,36.4506124310931,209.703574502162,138.53237727081,29.470252994257898,12.5454479076912,71.7014519753727,64.77814000000001,11.481834337226,30.5892215124532,19451.7634340127,159.191943645763,101.53100011269699,21787.9921465462,97451.08,34.9395235885405,3426.57091133942,48.214859999999994,46.635585807651,730.6080078304041,129.344958781322,6332.11299992453,5923.63670499261
Sample_0376_Non-LCa,12.4951865006026,2675.90952004589,171.344233089828,2528.24715689304,984.1936777813651,593.611671150147,2381.82495074225,101.53100011269699,12797.1981939553,10.623462650960999,64.77814000000001,118.082862653931,618.348622385677,163.148218388304,63.5475958878296,11.2854889982319,41.0338561548156,77.74549,18.929495518547398,12.651255637523901,5923.63670499261,198.98066007321603,120.702075582343,21787.9921465462,78654.36,45.1057662473435,6332.11299992453,45.87056,13.1648748559469,526.5307706908529,151.847708563988,4852.0476758985,3921.6220505032898
Sample_0377_Non-LCa,10.2083415548848,643.661923473448,470.136339529948,1331.1921790084,155.432605771302,506.22737675109397,3662.82923824221,123.47744883288999,30177.155110164702,9.77086097985854,45.10577,62.300417654270895,277.392560305038,184.512439305276,53.56975546946779,10.090970678447501,26.485828166107503,47.42284,15.020845886326999,12.442594895297301,4537.8041803052,99.3405769468207,120.702075582343,5545.81215932176,51566.01,37.514253269444296,14023.704006208798,49.04861,13.3504190681825,312.738478703014,144.962771302323,1836.0739251549398,4852.0476758985
Sample_0378_Non-LCa,11.3620645914267,670.918723923204,863.3128913421291,1070.92459065281,70.2325010571459,303.242752855959,762.428505477662,87.75367829290221,15579.7185045868,10.883411810490802,42.33393,53.56975546946779,132.276438599231,85.9317731824274,50.778602119226896,9.639242794873589,22.376270287449998,71.70145,12.814077536061001,9.671268470566881,4221.13135958984,84.2517950073013,59.96678008202699,5923.63670499261,51566.01,28.071462007249604,4537.8041803052,57.67943,12.7599418246755,179.976799311603,73.14087853937879,1836.0739251549398,6759.71221132047
Sample_0379_Non-LCa,9.00808288513508,209.703574502162,294.42909455968,1331.1921790084,76.1735692393598,312.738478703014,5545.81215932176,85.9317731824274,51566.010063122005,10.114749417476501,32.62678,43.689084284921506,155.432605771302,151.847708563988,48.214860646833,9.45668569270739,29.470252994257898,36.45061,12.814077536061001,10.4194735276091,1589.53973446776,95.20466004738279,62.300417654270895,5192.81196468206,25172.33,36.9768918957665,7236.07734143862,35.93784,12.596804684609198,141.838947696022,55.55096800004001,570.7599181686061,6332.11299992453
Sample_0380_Non-LCa,12.392569556608601,670.918723923204,254.386329233115,4221.13135958984,189.249340357013,151.847708563988,6759.71221132047,47.4228416267665,25172.3282770189,10.623462650960999,25.89271,33.9919149586442,247.250629668951,58.76932789082021,57.679426916205394,9.564067011215759,31.3702316581962,55.55096999999999,9.96247477125188,13.9429951894555,4852.0476758985,70.2325010571459,108.317860395874,17426.343930496398,51566.01,18.2183464228073,2675.90952004589,19.87925,15.020845886326999,5192.81196468206,53.56975546946779,1520.1000912033999,12797.1981939553
Sample_0381_Non-LCa,17.199444057053,1589.53973446776,730.6080078304041,3426.57091133942,333.518499007247,312.738478703014,5192.81196468206,93.2325163220042,19451.7634340127,12.442594895297301,33.99191,42.994265551862604,240.16460485053398,113.066057970613,89.5531062052935,10.260593846415599,30.5892215124532,50.7786,12.007022053974302,13.5422693116226,11776.6392333358,99.3405769468207,123.47744883288999,15579.7185045868,78654.36,22.593518734393896,7740.06911580213,29.824640000000002,14.616884794885301,159.191943645763,80.92728963512499,3215.2137194297497,4221.13135958984
Sample_0382_LCa,13.7373058417569,2675.90952004589,14023.704006208798,12797.1981939553,1166.319710388,1070.92459065281,2139.98805468982,194.08420325880002,1931.9789591857398,7.9766229028754605,103.7068,240.16460485053398,294.42909455968,570.7599181686061,30.980815741990003,13.476621212546,269.35208206311796,62.300419999999995,61.140044682319704,84.2517950073013,15579.7185045868,303.242752855959,115.498816274161,25172.3282770189,97451.08,66.15083665720671,5192.81196468206,64.77814000000001,74.63634275904091,984.1936777813651,277.392560305038,6759.71221132047,11776.6392333358
Sample_0383_Non-LCa,20.9421590047581,2252.99176070568,1026.7681101921698,2381.82495074225,151.847708563988,730.6080078304041,1454.2120600298301,115.498816274161,2675.90952004589,12.0526712513815,89.55311,36.9768918957665,159.191943645763,322.93778558439203,30.5892215124532,11.8224391067031,73.14087853937879,99.34058,8.19304942310871,15.821440102302802,41952.0332559775,294.42909455968,132.276438599231,15579.7185045868,97451.08,32.6267773198688,8877.773220715459,49.92051,18.0849130469846,233.49665564520802,204.27935851752102,4221.13135958984,4537.8041803052
Sample_0384_Non-LCa,41.0338561548156,453.228853936807,132.276438599231,1117.70116449842,123.47744883288999,163.148218388304,5192.81196468206,97.2755682163848,8308.73480684338,18.3519611832663,19.38734,23.2715986645044,437.027507684822,59.96678008202699,40.4159359410456,7.75972130895803,25.0627659085629,103.7068,7.775155347136099,11.5648458262678,10181.4883221663,31.784269716630803,151.847708563988,4221.13135958984,64155.52,20.7560205935488,21787.9921465462,17.31974,12.144830086956198,179.976799311603,49.0486088855297,1454.2120600298301,6759.71221132047
Sample_0385_Non-LCa,9.73628939715742,863.3128913421291,1117.70116449842,4537.8041803052,209.703574502162,355.83225493626196,3017.03192133755,129.344958781322,15579.7185045868,9.03831706164148,58.769330000000004,76.1735692393598,593.611671150147,144.962771302323,56.5822168314823,12.007022053974302,55.55096800004001,79.29904,13.476621212546,24.2685660621137,10899.865321385601,138.53237727081,227.320096533558,25172.3282770189,51566.01,37.514253269444296,4852.0476758985,71.70145,28.4059681055095,901.8004690409151,151.847708563988,1931.9789591857398,6759.71221132047
Sample_0386_Non-LCa,10.2083415548848,828.206379102171,312.738478703014,4852.0476758985,294.42909455968,167.06300726953398,6332.11299992453,52.6242704202596,25172.3282770189,10.4746808792755,19.547420000000002,32.6267773198688,322.93778558439203,64.7781396994912,76.1735692393598,8.82555497653621,35.9378393068898,49.04861,10.069006581959,15.9184153927063,6759.71221132047,50.778602119226896,129.344958781322,17426.343930496398,51566.01,23.0386207327811,4221.13135958984,18.781010000000002,18.488887153753396,4537.8041803052,49.920509276015,1589.53973446776,7740.06911580213
Sample_0387_Non-LCa,13.1648748559469,699.243150122401,828.206379102171,3662.82923824221,240.16460485053398,593.611671150147,2675.90952004589,141.838947696022,25172.3282770189,9.75337116098456,61.14004,74.63634275904091,526.5307706908529,129.344958781322,47.4228416267665,11.481834337226,68.8494526972984,91.40241999999999,19.2294124519583,25.3396385993112,9512.63251640146,198.98066007321603,204.27935851752102,14023.704006208798,78654.36,33.5267910760004,8877.773220715459,50.7786,34.9395235885405,487.995813577437,159.191943645763,2381.82495074225,5192.81196468206
